,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt
354,94719940,40.640249,-73.980844,SingleFamily,0.0,0,11218,0,13170
355,79721963,40.643855,-73.986704,SingleFamily,0.0,0,11218,0,2205
356,79719035,40.643749,-73.986587,SingleFamily,0.0,0,11218,0,2752
357,79716174,40.643808,-73.986651,SingleFamily,0.0,0,11218,0,2016
358,30672128,40.643955,-73.986933,MultiFamily2To4,3.0,6,11218,1223772,1812
359,30672127,40.643913,-73.986888,Duplex,0.0,0,11218,1164752,1380
360,30671895,40.642404,-73.985314,Miscellaneous,2.0,4,11218,895867,1553
361,30671893,40.642585,-73.985612,Quadruplex,0.0,0,11218,1394351,1888
362,30671890,40.642709,-73.985814,Quadruplex,0.0,0,11218,1362713,1911
363,30671887,40.642874,-73.986086,Quadruplex,0.0,0,11218,1363844,1934
364,79711927,40.643902,-73.986754,SingleFamily,0.0,0,11218,0,2394
365,30673604,40.640961,-73.98185,Triplex,0.0,0,11218,1343041,2003
366,30671886,40.642915,-73.986153,Triplex,0.0,0,11218,1323398,1944
367,30671888,40.642832,-73.986018,Quadruplex,0.0,0,11218,1363912,1932
368,30671889,40.642791,-73.98595,Quadruplex,0.0,0,11218,1363270,1924
369,30671891,40.642668,-73.985747,Quadruplex,0.0,0,11218,1364232,1904
370,30671892,40.642627,-73.985679,Quadruplex,0.0,0,11218,1365001,1898
371,112506061,40.646975,-74.005403,SingleFamily,0.0,0,11220,0,510
372,2097682782,40.640554,-74.017436,Apartment,4.0,10,11220,0,1443
373,30579308,40.641987,-74.01829,Triplex,0.0,0,11220,1376210,2003
374,30579309,40.642021,-74.018346,Triplex,0.0,0,11220,1377149,2003
375,30579310,40.64209,-74.01846,Triplex,0.0,0,11220,1363677,2003
376,30579312,40.642158,-74.018573,Triplex,0.0,0,11220,1377492,2003
377,30579313,40.642192,-74.01863,Duplex,0.0,0,11220,1265559,2003
378,30579314,40.642227,-74.018688,Quadruplex,0.0,0,11220,1372233,2003
379,30579315,40.642261,-74.018745,Quadruplex,0.0,0,11220,1371317,2003
380,30579316,40.642295,-74.018801,Quadruplex,0.0,0,11220,1372894,2003
381,30579318,40.642364,-74.018915,Quadruplex,0.0,0,11220,1373514,2003
382,30579369,40.640524,-74.015864,Apartment,1.0,2,11220,0,2003
383,30579370,40.640558,-74.01592,Townhouse,0.0,0,11220,1286240,2003
384,30579371,40.640592,-74.015977,Triplex,0.0,0,11220,1323145,2003
385,30579373,40.64066,-74.01609,Duplex,0.0,0,11220,1358721,2003
386,30579374,40.640694,-74.016146,Triplex,1.0,1,11220,1230969,2003
387,30579376,40.640762,-74.016259,Triplex,0.0,0,11220,1334768,2003
388,30579379,40.640864,-74.016428,Duplex,0.0,0,11220,1352197,2003
389,30579380,40.640898,-74.016484,Triplex,0.0,0,11220,1318574,2003
390,30579381,40.640932,-74.016541,Duplex,0.0,0,11220,1344433,2003
391,30579383,40.641,-74.016654,Triplex,0.0,0,11220,1314228,2003
392,30579385,40.641069,-74.016768,Duplex,0.0,0,11220,1338857,2003
393,30579387,40.641137,-74.016881,Duplex,0.0,0,11220,1336887,2003
394,30579388,40.64117,-74.016936,Triplex,0.0,0,11220,1302900,2003
395,30579389,40.641204,-74.016992,Duplex,0.0,0,11220,1324249,2003
396,30579390,40.641238,-74.017049,Condominium,1.0,3,11220,1160349,2003
397,30579391,40.641272,-74.017105,Duplex,0.0,0,11220,1317899,2003
398,2097659700,40.640554,-74.017436,SingleFamily,1.0,2,11220,888928,1946
399,62648741,40.638123,-74.03421,Condominium,0.0,0,11220,608158,0
400,62648743,40.638123,-74.03421,Condominium,0.0,0,11220,563873,0
401,62648745,40.638123,-74.03421,Condominium,0.0,0,11220,688542,0
402,62648744,40.638197,-74.034192,Condominium,2.0,2,11220,716015,0
403,2091169662,40.6357,-74.026802,Condominium,1.0,1,11220,435206,0
404,2091169659,40.6357,-74.026802,Condominium,1.0,1,11220,433143,0
405,2086835643,40.635673,-74.026695,Condominium,2.0,2,11220,766877,0
406,2091165626,40.6357,-74.026802,Condominium,1.0,1,11220,390987,0
407,2086932630,40.635673,-74.026695,Condominium,2.0,4,11220,787969,0
408,2091063803,40.6357,-74.026802,SingleFamily,1.0,0,11220,670555,0
409,2133430738,40.636502,-74.029372,SingleFamily,3.0,5,11220,1261582,2178
410,2130988735,40.634023,-74.021968,MultiFamily2To4,1.0,1,11220,337077,0
411,2130605618,40.633469,-74.021543,SingleFamily,1.0,2,11220,1092345,1742
412,2129542844,40.635673,-74.026695,Condominium,1.0,1,11220,601690,0
413,2128711735,40.636897,-74.029399,Miscellaneous,3.0,3,11220,0,2500
414,2121064913,40.635348,-74.025683,Unknown,0.0,0,11220,507467,0
415,2120516327,40.63464,-74.02412,MultiFamily2To4,1.0,3,11220,500441,0
416,2118994533,40.637646,-74.031432,Unknown,0.0,0,11220,506811,0
417,2118824099,40.636434,-74.02754,Apartment,1.0,3,11220,0,0
418,2118666837,40.6342,-74.0224,MultiFamily2To4,1.0,3,11220,473228,0
419,2118273789,40.634151,-74.021946,MultiFamily2To4,1.0,3,11220,471969,0
420,2118161825,40.635373,-74.025739,Unknown,0.0,0,11220,507908,0
421,2118161752,40.634174,-74.022438,MultiFamily2To4,1.0,3,11220,472240,0
422,2118014108,40.638797,-74.035097,Unknown,0.0,0,11220,511134,0
423,2097540455,40.62092,-74.0292,Unknown,0.0,0,11209,483646,0
424,2097683729,40.62092,-74.0292,MultiFamily2To4,2.0,5,11209,793946,6560
425,2097839841,40.62092,-74.0292,SingleFamily,1.0,4,11209,1716817,0
426,2097846580,40.62092,-74.0292,Condominium,1.0,3,11209,556928,0
427,68314213,40.783214,-73.983177,Condominium,2.0,3,11209,0,0
428,68314217,40.783218,-73.983184,Condominium,3.0,0,11209,0,0
429,30699685,40.624605,-74.037068,MultiFamily2To4,1.0,1,11209,440741,3333
430,2097024551,40.63389,-74.03123,Cooperative,2.0,4,11209,678863,0
431,30697712,40.628914,-74.036195,SingleFamily,0.0,0,11209,3402321,6341
432,30692956,40.635859,-74.032855,SingleFamily,0.0,0,11209,917591,1169
433,30696736,40.630317,-74.035116,SingleFamily,0.0,0,11209,1995146,4080
434,30697299,40.629686,-74.035959,Duplex,0.0,0,11209,2348093,4480
435,30698083,40.628117,-74.036211,SingleFamily,0.0,0,11209,3146363,6560
436,30698455,40.627259,-74.035824,SingleFamily,0.0,0,11209,2393022,4184
437,30692370,40.637168,-74.032358,SingleFamily,2.5,3,11209,1137774,2117
438,30695263,40.632314,-74.033692,Duplex,0.0,0,11209,1419494,3105
439,30693211,40.635301,-74.033506,SingleFamily,0.0,0,11209,1155851,2000
440,142960547,40.625106,-74.036589,SingleFamily,0.0,0,11209,2234107,3948
441,142960548,40.625106,-74.036589,SingleFamily,0.0,0,11209,2234107,3948
442,30693984,40.634601,-74.033708,Apartment,1.0,2,11209,0,1850
443,30692955,40.635859,-74.032855,SingleFamily,0.0,0,11209,917591,1169
444,2107139002,40.7397,-73.9989,MultiFamily2To4,1.0,1,11217,959501,0
445,2138283613,40.6758,-73.9742,MultiFamily2To4,1.0,1,11217,656876,0
446,30582144,40.677671,-73.973602,Duplex,0.0,0,11217,3560311,1800
447,30582146,40.677572,-73.973669,MultiFamily2To4,4.0,7,11217,3347256,1800
448,30582148,40.677474,-73.973735,Triplex,0.0,0,11217,3740669,1800
449,30582331,40.677044,-73.974038,Quadruplex,0.0,0,11217,3673810,1800
450,30582332,40.67691,-73.974167,Quadruplex,0.0,0,11217,3674426,2172
451,30582334,40.676759,-73.974249,Cooperative,1.0,1,11217,911947,1950
452,30582335,40.676715,-73.97429,MultiFamily2To4,4.0,7,11217,0,1950
453,30582336,40.676656,-73.974319,Apartment,1.0,2,11217,0,2200
454,30582547,40.676167,-73.974667,MultiFamily2To4,1.0,1,11217,744163,2502
455,30582677,40.675298,-73.975231,Apartment,1.0,1,11217,0,2200
456,30582704,40.675609,-73.975039,MultiFamily2To4,1.0,1,11217,576111,36575
457,30582874,40.675038,-73.975364,SingleFamily,0.0,0,11217,0,1600
458,30582875,40.674988,-73.975397,Miscellaneous,4.0,9,11217,2727549,1600
459,30582876,40.674947,-73.975447,Apartment,1.0,3,11217,0,1710
460,30582877,40.6749,-73.975479,Apartment,1.0,1,11217,0,1710
461,30586589,40.67722,-73.97325,Apartment,1.0,1,11217,0,1800
462,30586595,40.676842,-73.973546,Apartment,1.0,1,11217,0,1469
463,30586638,40.67577,-73.974235,Apartment,1.0,1,11217,0,2100
464,30586639,40.675825,-73.974185,Apartment,1.0,1,11217,0,2100
465,30586640,40.675876,-73.97415,MultiFamily2To4,1.0,2,11217,1006653,2100
466,30586641,40.675929,-73.974114,Quadruplex,0.0,0,11217,3857978,2100
467,30586642,40.675982,-73.974077,Quadruplex,0.0,0,11217,3869084,2100
468,30586643,40.676033,-73.974042,Cooperative,1.0,2,11217,1022694,2050
469,2095991911,40.66717,-73.96181,Miscellaneous,2.0,0,11225,0,0
470,2096233667,40.667187,-73.961892,Unknown,0.0,0,11225,937971,0
471,2096416026,40.667187,-73.961892,Unknown,0.0,0,11225,937971,0
472,2100875796,40.663398,-73.96282,Apartment,1.5,3,11225,0,0
473,2101321200,40.659268,-73.962783,Apartment,1.0,2,11225,0,0
474,2101812314,40.669288,-73.963304,Condominium,2.0,2,11225,1104840,0
475,2103048988,40.668,-73.9619,Unknown,0.0,0,11225,932005,0
476,2103048989,40.668,-73.9619,Unknown,0.0,0,11225,932005,0
477,2103079653,40.6668,-73.9617,Unknown,0.0,0,11225,937160,0
478,2110603286,40.663553,-73.962696,Unknown,0.0,0,11225,822479,0
479,2122161110,40.668,-73.9619,MultiFamily2To4,1.0,1,11225,475048,0
480,145597712,40.726773,-73.840221,SingleFamily,0.0,0,11375,1684569,6242
481,145597711,40.726773,-73.840221,SingleFamily,0.0,0,11375,1684569,6242
482,31979542,40.71899,-73.83727,Condominium,0.0,0,11375,1665815,33536
483,89073583,40.650763,-73.954576,SingleFamily,0.0,0,11226,0,1353
484,83043929,40.650774,-73.95435,Triplex,0.0,0,11226,1104600,1353
485,30666452,40.650497,-73.951159,SingleFamily,0.0,0,11226,0,1820
486,30666255,40.651001,-73.951304,SingleFamily,0.0,0,11226,0,2330
487,30666253,40.651028,-73.951107,SingleFamily,1.0,2,11226,1145703,2539
488,30666168,40.650734,-73.957286,SingleFamily,0.0,0,11226,0,2068
489,30665958,40.650155,-73.961856,SingleFamily,0.0,0,11226,0,2192
490,30658708,40.651013,-73.948815,SingleFamily,0.0,0,11226,0,940
491,30658732,40.65112,-73.947527,SingleFamily,0.0,0,11226,0,1550
492,30658733,40.651123,-73.947453,Apartment,1.0,1,11226,0,1550
493,30658735,40.651131,-73.947311,SingleFamily,0.0,0,11226,0,1550
494,30658754,40.651141,-73.947095,SingleFamily,0.0,0,11226,0,1550
495,30658755,40.651138,-73.947166,SingleFamily,2.0,4,11226,934162,1550
496,30658756,40.651134,-73.947236,SingleFamily,0.0,0,11226,0,1550
497,30658757,40.651006,-73.948957,SingleFamily,0.0,0,11226,0,917
498,30658759,40.651009,-73.948885,SingleFamily,0.0,0,11226,0,920
499,30659356,40.650644,-73.94785,SingleFamily,0.0,0,11226,0,1850
500,30659393,40.650641,-73.94741,SingleFamily,0.0,0,11226,0,2360
501,30665926,40.649192,-73.964202,SingleFamily,0.0,0,11226,0,1666
502,30665937,40.649494,-73.963592,SingleFamily,0.0,0,11226,0,2200
503,30665939,40.649952,-73.962436,SingleFamily,0.0,0,11226,0,1919
504,30665940,40.6499,-73.962569,SingleFamily,0.0,0,11226,0,1919
505,30665942,40.649829,-73.962753,SingleFamily,0.0,0,11226,0,1919
506,30665943,40.649804,-73.962815,SingleFamily,0.0,0,11226,0,1919
507,30665944,40.649781,-73.962878,Apartment,1.0,3,11226,0,1919
508,239614837,40.64519,-73.94799,Duplex,0.0,0,11226,0,1675
509,250617112,40.64507,-73.94993,Duplex,0.0,0,11226,0,1800
510,2097834213,40.647434,-73.958823,SingleFamily,2.0,2,11226,921513,0
511,79489239,40.63212,-73.94516,Cooperative,1.0,1,11210,321844,0
512,79489250,40.631782,-73.943349,Cooperative,0.0,0,11210,226138,0
513,79709734,40.631721,-73.944309,Cooperative,0.0,0,11210,224903,0
514,79711546,40.631469,-73.944911,MultiFamily2To4,1.0,1,11210,319836,0
515,79717775,40.631469,-73.944911,Cooperative,1.0,1,11210,286041,0
516,119902185,40.63212,-73.94516,Cooperative,1.0,1,11210,326035,0
517,121668747,40.631835,-73.942471,Cooperative,0.0,0,11210,228853,0
518,216135530,40.63212,-73.94516,MultiFamily2To4,1.0,1,11210,320062,0
519,216135811,40.631835,-73.942471,Cooperative,0.0,0,11210,244881,0
520,216135836,40.6315,-73.943271,Cooperative,1.0,1,11210,224370,0
521,244988351,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135
522,244991150,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135
523,244994896,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135
524,244995365,40.631721,-73.944309,Cooperative,0.0,0,11210,337991,128066
525,245002196,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066
526,245003169,40.631721,-73.944309,Cooperative,0.0,0,11210,337991,128066
527,245003765,40.631782,-73.943349,Cooperative,0.0,0,11210,332074,128066
528,245005241,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066
529,245008185,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135
530,245008531,40.63212,-73.94516,Cooperative,0.0,0,11210,327725,30135
531,245008848,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066
532,245009444,40.631782,-73.943349,Cooperative,0.0,0,11210,332074,128066
533,245014781,40.6315,-73.943271,Cooperative,0.0,0,11210,333139,128066
534,245015711,40.631835,-73.942471,Cooperative,0.0,0,11210,328624,128066
535,245020390,40.631469,-73.944911,Cooperative,0.0,0,11210,333941,18195
536,154072138,40.62346,-73.97683,Duplex,0.0,0,11230,0,2000
537,142980311,40.61705,-73.971028,VacantResidentialLand,0.0,0,11230,0,2000
538,142989873,40.618396,-73.960213,VacantResidentialLand,0.0,0,11230,0,9
539,142989874,40.6181,-73.960172,VacantResidentialLand,0.0,0,11230,0,0
540,154073047,40.61664,-73.97233,Duplex,0.0,0,11230,0,2000
541,250649841,40.6178,-73.96384,Duplex,0.0,0,11230,0,1600
542,2097588828,40.596289,-73.973238,SingleFamily,2.0,3,11223,833044,10099
543,2097682407,40.596289,-73.973238,SingleFamily,2.0,2,11223,771413,10099
544,2097795043,40.596289,-73.973238,SingleFamily,2.0,2,11223,696596,0
545,2097838034,40.596289,-73.973238,Unknown,0.0,0,11223,487514,0
546,116083053,40.604503,-73.976142,SingleFamily,0.0,0,11223,0,0
547,30723468,40.603999,-73.971791,Apartment,1.0,3,11223,0,1240
548,30723362,40.604142,-73.970546,SingleFamily,0.0,0,11223,0,1835
549,116083050,40.604503,-73.976142,SingleFamily,0.0,0,11223,0,0
550,116083049,40.604503,-73.976142,SingleFamily,0.0,0,11223,0,0
551,116083048,40.604503,-73.976142,SingleFamily,0.0,0,11223,0,0
552,116083047,40.604503,-73.976142,SingleFamily,0.0,0,11223,0,0
553,115877014,40.604503,-73.976142,Condominium,0.0,0,11223,624754,0
554,112078246,40.604457,-73.975773,Condominium,0.0,0,11223,416142,5990
555,112078245,40.604457,-73.975773,Condominium,0.0,0,11223,540822,5990
556,112078244,40.604457,-73.975773,Condominium,0.0,0,11223,627543,5990
557,112078243,40.604457,-73.975773,Condominium,0.0,0,11223,415832,5990
558,112078241,40.604457,-73.975773,Condominium,1.0,1,11223,433580,5990
559,112078240,40.604457,-73.975773,Condominium,0.0,0,11223,415710,5990
560,112078239,40.604331,-73.975715,Condominium,2.0,2,11223,0,5995
561,112078238,40.604332,-73.975716,Condominium,2.0,2,11223,0,5995
562,112078235,40.604457,-73.975773,Condominium,0.0,0,11223,540431,5990
563,112078234,40.604457,-73.975773,Condominium,0.0,0,11223,626910,5990
564,112078232,40.604457,-73.975773,Condominium,0.0,0,11223,415446,5990
565,112078231,40.604331,-73.975715,Condominium,2.0,2,11223,616496,5995
566,112078229,40.604457,-73.975773,Condominium,0.0,0,11223,416212,735
567,2103406675,40.59611,-73.98126,SingleFamily,1.0,3,11223,836111,0
568,2085951426,40.59821,-73.96211,SingleFamily,1.0,0,11223,529421,0
569,143003360,40.59616,-73.976917,VacantResidentialLand,0.0,0,11223,0,244
570,2086662420,40.59611,-73.98126,SingleFamily,1.0,2,11223,714868,0
571,2086215493,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,276608,0
572,2091969232,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,275266,0
573,2091969231,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,275266,0
574,2091969230,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,268525,0
575,2091969229,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,275266,0
576,2091969228,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,275266,0
577,2091969226,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,275266,0
578,2091969225,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,275266,0
579,2091969223,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,275266,0
580,2091969222,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,276494,0
581,2091969221,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,277482,0
582,2091969220,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,277482,0
583,2091969219,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,277482,0
584,2091969218,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,277529,0
585,2091969217,40.586299,-73.953399,Condominium,2.0,2,11235,559772,0
586,2091969216,40.585846,-73.953988,MultiFamily2To4,2.0,2,11235,442242,0
587,2091969214,40.585846,-73.953988,MultiFamily2To4,2.0,2,11235,448029,0
588,2091969213,40.585846,-73.953988,MultiFamily2To4,2.0,2,11235,448029,0
589,2090949175,40.587036,-73.953092,Apartment,3.0,3,11235,0,0
590,2090334148,40.585846,-73.953988,MultiFamily2To4,1.0,1,11235,298768,0
591,2090047774,40.585846,-73.953988,MultiFamily2To4,2.0,2,11235,473687,0
592,2089904776,40.585846,-73.953988,Unknown,0.0,0,11235,374449,0
593,2089798542,40.586299,-73.953399,Condominium,2.0,3,11235,653224,0
594,2089792845,40.586299,-73.953399,Condominium,1.0,1,11235,379773,0
595,2089220337,40.585846,-73.953988,Apartment,1.0,1,11235,0,0
596,2091967280,40.575402,-73.962673,MultiFamily2To4,1.0,1,11235,278869,0
597,2089340783,40.575402,-73.962673,MultiFamily2To4,1.0,1,11235,291129,0
598,2091611626,40.579765,-73.963425,MultiFamily2To4,0.0,0,11235,232985,0
599,2099299208,40.579203,-73.964129,MultiFamily2To4,4.0,9,11235,568262,0
600,2132056381,40.576997,-73.965638,Unknown,0.0,0,11235,424505,0
601,2129434051,40.577141,-73.965051,Unknown,0.0,0,11235,422830,0
602,2120473034,40.577326,-73.961977,Condominium,1.0,1,11235,395759,0
603,2115332687,40.577703,-73.954792,Unknown,0.0,0,11235,373470,0
604,2115038961,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
605,30790255,40.578428,-73.957417,SingleFamily,0.0,0,11235,0,1338
606,2088723272,40.57749,-73.95522,MultiFamily5Plus,1.0,1,11235,0,0
607,2112475654,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
608,2112336979,40.577119,-73.955306,Cooperative,1.0,1,11235,366481,0
609,2111856852,40.577119,-73.955306,Condominium,1.0,1,11235,476155,0
610,2111400432,40.577114,-73.955263,Unknown,0.0,0,11235,375319,0
611,2111388722,40.577114,-73.955263,Unknown,0.0,0,11235,375319,0
612,2109395788,40.577709,-73.954772,MultiFamily2To4,1.0,1,11235,331966,0
613,2109368314,40.577709,-73.954772,Unknown,0.0,0,11235,373470,0
614,2108406520,40.577119,-73.955306,Unknown,0.0,0,11235,376929,0
615,2107331615,40.577443,-73.956398,SingleFamily,1.0,1,11235,530454,0
616,2106411189,40.57803,-73.95617,MultiFamily2To4,0.0,0,11235,660882,0
617,2105827766,40.57711,-73.955299,Unknown,0.0,0,11235,376929,0
618,89074366,40.576974,-73.954621,Condominium,0.0,0,11235,675705,0
619,89074262,40.576974,-73.954621,Condominium,0.0,0,11235,696741,0
620,89073509,40.576974,-73.954621,Condominium,2.0,3,11235,744459,0
621,2087152182,40.58239,-73.966366,Cooperative,2.0,2,11235,460691,0
622,245048285,40.58239,-73.966366,Cooperative,2.0,2,11235,456299,62726
623,244992377,40.586036,-73.967099,MultiFamily5Plus,1.0,2,11235,0,20300
624,30740037,40.588507,-73.966347,MultiFamily5Plus,1.0,0,11235,0,2589
625,2099882734,40.576,-73.967796,Condominium,2.0,2,11235,575755,0
626,64642951,40.581409,-73.967164,Cooperative,2.0,3,11235,500634,0
627,30789687,40.57571,-73.967919,MultiFamily5Plus,1.0,2,11235,0,100013
628,2107446233,40.5879,-73.96782,MultiFamily2To4,1.0,0,11235,275817,0
629,122026381,40.57883,-73.967351,SingleFamily,0.0,0,11235,0,7245
630,83046773,40.577934,-73.967529,MultiFamily2To4,2.0,4,11235,1077436,3088
631,30789796,40.575301,-73.968033,MultiFamily2To4,1.0,0,11235,383995,14000
632,30789770,40.575301,-73.968033,Condominium,0.0,0,11235,653250,14000
633,30789764,40.575301,-73.968033,Condominium,0.0,0,11235,426334,14000
634,30789755,40.575301,-73.968033,Condominium,0.0,0,11235,414459,14000
635,30789717,40.575301,-73.968033,Condominium,0.0,0,11235,529862,14000
636,30789712,40.575875,-73.968298,Condominium,0.0,0,11235,642163,14000
637,30789711,40.575301,-73.968033,Condominium,0.0,0,11235,531723,14000
638,30789391,40.578013,-73.967518,SingleFamily,0.0,0,11235,0,3510
639,89665374,40.585466,-73.967138,Condominium,1.0,1,11235,298293,0
640,30739493,40.590092,-73.965976,Duplex,0.0,0,11235,1209699,3293
641,30739494,40.590026,-73.965998,Duplex,0.0,0,11235,1214107,3250
642,30739495,40.589948,-73.965997,Triplex,0.0,0,11235,1285008,3600
643,30739496,40.589828,-73.966032,Condominium,1.0,0,11235,927773,2580
644,30739516,40.589352,-73.966088,Duplex,0.0,0,11235,829145,1863
645,30739518,40.589133,-73.966165,Duplex,0.0,0,11235,953813,3024
646,112505707,40.57705,-73.980953,SingleFamily,0.0,0,11224,0,16240
647,30672074,40.645542,-73.984788,Duplex,0.0,0,11218,1305638,2500
648,30673509,40.638595,-73.98145,Condominium,0.0,0,11218,923679,0
649,112508963,40.636009,-73.971618,Condominium,0.0,0,11218,478193,0
650,245057479,40.64877,-73.969261,Cooperative,0.0,0,11218,721210,6385
651,2104645472,40.634581,-73.968447,MultiFamily2To4,1.0,1,11218,509889,0
652,2092408208,40.62965,-74.01072,MultiFamily5Plus,1.0,1,11219,0,0
653,2088711731,40.62917,-74.01143,MultiFamily5Plus,1.0,1,11219,0,0
654,2085881787,40.63549,-74.00198,MultiFamily2To4,1.0,3,11219,563521,0
655,2086653313,40.63013,-74.01154,SingleFamily,0.0,0,11219,784823,0
